local gate - Source voltage	Si gate - Source voltage	Rxx1 - X	Rxx1 - Y	Rxx1 - R	Rxx1 - theta	Rxx2 - X	Rxx2 - Y	Rxx2 - R	Rxx2 - theta	Current - Drain_Current_I	Current - Y	Current - R	Current - theta_Drain_current	Si gate - Current	local gate - Current	
V	V	V	V	V	deg	V	V	V	deg	A	V	V	deg	A	A	
%megasweep	Current - Drain_Current_I:0.0	Current - Frequency:19.100137711	Current - Input configuration:A	Current - Output amplitude:9.9999999748e-07	Current - R:0.0	Current - Sensitivity:500 uV/pA	Current - Time constant:300 ms	Current - Value:0j	Current - Y:0.0	Current - theta_Drain_current:0.0	Magnet - Current field:0.0	Magnet - Field set point:8.0	Magnet - Persistent switch heater:0.0	Magnet - Rate:0.05	Magnet - SwitchHeaterDelay:20.0	Rxx1 - Frequency:13.1	Rxx1 - Input configuration:A-B	Rxx1 - Output amplitude:0.5	Rxx1 - R:0.0	Rxx1 - Sensitivity:1 mV/nA	Rxx1 - Time constant:300 ms	Rxx1 - Value:0j	Rxx1 - X:0.0	Rxx1 - Y:0.0	Rxx1 - theta:0.0	Rxx2 - Frequency:13.100039482	Rxx2 - Input configuration:A-B	Rxx2 - Output amplitude:0.0	Rxx2 - R:0.0	Rxx2 - Sensitivity:500 uV/pA	Rxx2 - Time constant:300 ms	Rxx2 - Value:0j	Rxx2 - X:0.0	Rxx2 - Y:0.0	Rxx2 - theta:0.0	Si gate - Current auto-range:True	Si gate - Current limit:1e-07	Si gate - Current:0.0	Si gate - Integration time (I):20 ms	Si gate - Measurement type:Current	Si gate - Output on:True	Si gate - Source type:Voltage	Si gate - Source voltage auto-range:False	Si gate - Source voltage range:21.0	Si gate - Source voltage:-2.4	local gate - Current auto-range:True	local gate - Current limit:1e-07	local gate - Current:0.0	local gate - Integration time (I):20 ms	local gate - Measurement type:Current	local gate - Output on:True	local gate - Source type:Voltage	local gate - Source voltage auto-range:False	local gate - Source voltage range:2.1	local gate - Source voltage:-1.0	

-1.000000000000000000e+00	-5.500000000000393463e-01	7.183716093095426913e-07	9.957478397382146795e-08	7.233444989651616197e-07	7.913813591003417969e+00	3.276340976299252361e-07	-4.656091689980712545e-08	3.257411549384414684e-07	-8.182151794433593750e+00	2.001060011025401764e-06	1.273611246688233223e-06	2.364916099395486526e-06	3.255720520019531250e+01	1.186211961989869224e-10	-2.993526093675313859e-09
-1.000000000000000000e+00	-5.400000000000395595e-01	7.077500754348875489e-07	9.845272330721854814e-08	7.129532946237304714e-07	7.941256999969482422e+00	3.272183448643772863e-07	-5.302057104472623905e-08	3.306154212623368949e-07	-9.336318016052246094e+00	1.949051920746569522e-06	1.265949208573147189e-06	2.317165581189328805e-06	3.314825057983398438e+01	1.478602934534833935e-10	-2.994545944545734528e-09
-1.000000000000000000e+00	-5.300000000000397726e-01	6.957181426514580380e-07	9.863824601552551030e-08	7.010273748164763674e-07	8.103404998779296875e+00	3.321603117001359351e-07	-7.483139796704563196e-08	3.382324962331040297e-07	-1.303004360198974609e+01	1.905796807477599941e-06	1.282860466744750738e-06	2.293218130944296718e-06	3.405702209472656250e+01	1.754140999121744926e-10	-2.988904901357614108e-09
-1.000000000000000000e+00	-5.200000000000399858e-01	6.843634423603361938e-07	9.777770770824645297e-08	6.893315571687708143e-07	8.149476051330566406e+00	3.274396362940024119e-07	-7.265658297228583251e-08	3.389042433354916284e-07	-1.195042419433593750e+01	1.879895648926321883e-06	1.303576027567032725e-06	2.285346226926776581e-06	3.480264282226562500e+01	2.065490972702477279e-10	-2.978727930980085148e-09
-1.000000000000000000e+00	-5.100000000000401990e-01	6.764241220480471384e-07	9.509549414588036598e-08	6.825285367995093111e-07	7.980629920959472656e+00	3.348961570281971944e-07	-6.220043502480621100e-08	3.401597439278702950e-07	-1.072563648223876953e+01	1.863809075075550936e-06	1.318381805504031945e-06	2.281484285049373284e-06	3.531402206420898438e+01	2.369678064884084279e-10	-2.974527957277928181e-09
-1.000000000000000000e+00	-5.000000000000404121e-01	6.720096052958979271e-07	9.141415802105257171e-08	6.774962457711808383e-07	7.725286960601806641e+00	3.263444057211017935e-07	-6.408468777863163268e-08	3.295252497537148884e-07	-1.095350742340087891e+01	1.854521883615234401e-06	1.320601427323708776e-06	2.275710357935167849e-06	3.546805191040039062e+01	2.655747011193199114e-10	-2.970502066546032438e-09
-1.000000000000000000e+00	-4.900000000000406253e-01	6.694793910355656408e-07	8.610785329210557393e-08	6.743801463926502038e-07	7.324825763702392578e+00	3.163643498282908695e-07	-4.571378653395186120e-08	3.169299702676653396e-07	-7.996624469757080078e+00	1.850587977969553322e-06	1.310581069446925540e-06	2.267594481963897124e-06	3.527822494506835938e+01	2.951930921923917595e-10	-2.964354983703287871e-09
-1.000000000000000000e+00	-4.800000000000408384e-01	6.642245580223971047e-07	8.775965198992707883e-08	6.693778686894802377e-07	7.540544033050537109e+00	3.053739874303573743e-07	-4.452467194937526074e-08	3.122920588793931529e-07	-8.096322059631347656e+00	1.851272031672124285e-06	1.294168214371893555e-06	2.257724418086581863e-06	3.495465087890625000e+01	3.244741975105824849e-10	-2.960621969805288245e-09
-1.000000000000000000e+00	-4.700000000000410516e-01	6.625749620070564561e-07	8.859560551854883670e-08	6.683153515041340142e-07	7.619159221649169922e+00	3.383316311555972788e-07	-7.342995189674184076e-08	3.493518931918515591e-07	-1.245734405517578125e+01	1.834470140238408931e-06	1.284103177567885723e-06	2.235546617157524452e-06	3.505930328369140625e+01	3.525336134124756882e-10	-2.964694045815008394e-09
-1.000000000000000000e+00	-4.600000000000412648e-01	6.603710858144040685e-07	8.578822985327860806e-08	6.659797691099811345e-07	7.383490562438964844e+00	3.694497365813731449e-07	-6.663725571343093179e-08	3.775257368943130132e-07	-1.005451488494873047e+01	1.808870820241281763e-06	1.272015310860297177e-06	2.209699914601515047e-06	3.512356948852539062e+01	3.834154937987221956e-10	-2.964479994815860664e-09
-1.000000000000000000e+00	-4.500000000000414779e-01	6.602928124266327359e-07	8.265898543413641164e-08	6.651583248640235979e-07	7.146058082580566406e+00	3.748365031697176164e-07	-5.825534898917794635e-08	3.788577203067688970e-07	-8.923966407775878906e+00	1.823421825974946842e-06	1.269386757485335693e-06	2.226914375569322146e-06	3.474580383300781250e+01	4.135816134009928646e-10	-2.962107004123026854e-09
-1.000000000000000000e+00	-4.400000000000416911e-01	6.564595196323352866e-07	8.530542316975697759e-08	6.616325549657631200e-07	7.414690494537353516e+00	3.833458208646334242e-07	-6.954744691256564693e-08	3.910426755737717031e-07	-1.036442375183105469e+01	1.868371100499643944e-06	1.289288775296881795e-06	2.274287226100568660e-06	3.454756927490234375e+01	4.428628019859104370e-10	-2.958755906945498282e-09
-1.000000000000000000e+00	-4.300000000000419043e-01	6.556459197781805415e-07	8.796528305765605182e-08	6.622369141950912308e-07	7.632114410400390625e+00	3.632515870322094997e-07	-4.805625053450057749e-08	3.655811724456725642e-07	-7.368030071258544922e+00	1.870912456070072949e-06	1.301682800658454653e-06	2.274737880725297146e-06	3.493396377563476562e+01	4.722279234314896712e-10	-2.952776911868681964e-09
-1.000000000000000000e+00	-4.200000000000421174e-01	6.590590828636777587e-07	8.634702197696242365e-08	6.652052775280026253e-07	7.441757202148437500e+00	3.538571604622120503e-07	-1.165866958530159536e-08	3.591513006995228352e-07	-1.551974296569824219e+00	1.823039497139689047e-06	1.322259890912391711e-06	2.246181566079030745e-06	3.612554550170898438e+01	5.010454828813237782e-10	-2.947474930792282066e-09
-1.000000000000000000e+00	-4.100000000000423306e-01	6.594457317987689748e-07	8.375197779741938575e-08	6.653191348959808238e-07	7.236784934997558594e+00	3.815979141563730082e-07	-7.105619204139657086e-09	3.817388574134383816e-07	-9.205660820007324219e-01	1.799576921257539652e-06	1.341529241472017020e-06	2.246807298433850519e-06	3.662860870361328125e+01	5.312958961667391122e-10	-2.941455079508159542e-09
-1.000000000000000000e+00	-4.000000000000425437e-01	6.621950205953908153e-07	8.966401310317451134e-08	6.689345468657847960e-07	7.727889537811279297e+00	3.928989542600902496e-07	-7.657707357111576130e-09	3.868991313993319636e-07	-1.258849978446960449e+00	1.841768039412272628e-06	1.292558863497106358e-06	2.257570713481982239e-06	3.476272583007812500e+01	5.598609909007734586e-10	-2.941074050966108189e-09
-1.000000000000000000e+00	-3.900000000000427569e-01	6.643631422775797546e-07	8.963719722032692516e-08	6.701920369778235909e-07	7.668653964996337891e+00	3.714993965786561603e-07	-2.451986169660358428e-09	3.735831342055462301e-07	2.795493900775909424e-01	1.889524696707667317e-06	1.227448251484020147e-06	2.254127366541069932e-06	3.291645050048828125e+01	5.928075808014909853e-10	-2.939503973564683292e-09
-1.000000000000000000e+00	-3.800000000000429701e-01	6.654158823948819190e-07	9.082855001452116994e-08	6.721151635247224476e-07	7.794773578643798828e+00	3.969960289396112785e-07	1.518577441572688258e-08	3.956358227696910035e-07	2.263328313827514648e+00	1.870273194981564302e-06	1.206482352245075163e-06	2.218062945757992566e-06	3.295354461669921875e+01	6.168224264690991276e-10	-2.940268029050230325e-09
-1.000000000000000000e+00	-3.700000000000431832e-01	6.686814799650164787e-07	9.461269456778609310e-08	6.759865414096566383e-07	8.064420700073242188e+00	4.202552474907861324e-07	2.575144364413972653e-08	4.224720839829387842e-07	3.434589385986328125e+00	1.824306878006609622e-06	1.202593125526618678e-06	2.181870058848289773e-06	3.345724868774414062e+01	6.456822854161714531e-10	-2.931743958711763298e-09
-1.000000000000000000e+00	-3.600000000000433964e-01	6.761134727639728226e-07	9.414554824616061524e-08	6.839603088337753434e-07	7.889204978942871094e+00	3.906704932887805626e-07	1.324340814790048171e-08	3.871429896662448300e-07	1.658275842666625977e+00	1.826772177082602866e-06	1.213326413562754169e-06	2.196397872467059642e-06	3.354742431640625000e+01	6.746687097880510464e-10	-2.926783926326947949e-09
-1.000000000000000000e+00	-3.500000000000436096e-01	6.816611062276933808e-07	9.342804929701742367e-08	6.885840662107511889e-07	7.795326709747314453e+00	3.715396417192096123e-07	-5.172193340285957674e-09	3.717696301919204416e-07	-9.542320966720581055e-01	1.843933887357707135e-06	1.228666405950207263e-06	2.215051836174097843e-06	3.370220565795898438e+01	7.052132766638408157e-10	-2.921864972194043730e-09
-1.000000000000000000e+00	-3.400000000000438227e-01	6.844438757980242372e-07	9.481162521751684835e-08	6.913950869602558669e-07	7.894340515136718750e+00	3.582358658604789525e-07	-2.413988120508747670e-09	3.571888385067722993e-07	-9.339429438114166260e-02	1.818996111069282051e-06	1.232522095051535871e-06	2.192361307606915943e-06	3.423017883300781250e+01	7.338624152808392864e-10	-2.907911911265159688e-09
-1.000000000000000000e+00	-3.300000000000440359e-01	6.921038675500312820e-07	1.003772069907427067e-07	7.012083642621291801e-07	8.249258041381835938e+00	3.336556346766883507e-07	1.717508091303443507e-08	3.309330907086405205e-07	3.170488357543945312e+00	1.792701482372649480e-06	1.231277110491646454e-06	2.173635493818437681e-06	3.449542617797851562e+01	7.647448230230224908e-10	-2.909229079861574974e-09
-1.000000000000000000e+00	-3.200000000000442490e-01	6.990060796852048952e-07	1.019261901546997251e-07	7.071958521009946708e-07	8.291239738464355469e+00	3.139503803595289355e-07	1.538917437926556886e-08	3.156942796067596646e-07	2.723705053329467773e+00	1.794800368770665955e-06	1.215456563841144089e-06	2.168717401218600571e-06	3.404880523681640625e+01	7.907816068630779682e-10	-2.904436025019663248e-09
-1.000000000000000000e+00	-3.100000000000444622e-01	7.081121680130308960e-07	1.003593297355109826e-07	7.165548936427512672e-07	8.041144371032714844e+00	3.249742235311714467e-07	-1.012757522289575718e-08	3.285251750639872625e-07	-2.144102334976196289e+00	1.804257408366538584e-06	1.204200202664651442e-06	2.170336301787756383e-06	3.371346282958984375e+01	8.235183091009901091e-10	-2.902655893421979272e-09
-1.000000000000000000e+00	-3.000000000000446754e-01	7.161901294239214621e-07	9.693503955077176215e-08	7.231663516904518474e-07	7.687263488769531250e+00	3.537051611601782497e-07	-1.175925223861895574e-08	3.583542991236754460e-07	-1.917954683303833008e+00	1.808886395338049624e-06	1.234705905517330393e-06	2.190502300436492078e-06	3.436585998535156250e+01	8.492602177057051449e-10	-2.902317053354863674e-09
-1.000000000000000000e+00	-2.900000000000448885e-01	7.163577606661419850e-07	9.268374157045400352e-08	7.221538567137031350e-07	7.364238262176513672e+00	3.921412314866756788e-07	5.427003291202936452e-09	3.934004837446991587e-07	1.065442919731140137e+00	1.799764618226618040e-06	1.282858306694834027e-06	2.208047590102069080e-06	3.557415008544921875e+01	8.791313232947572942e-10	-2.899686935009526678e-09
-1.000000000000000000e+00	-2.800000000000451017e-01	7.182755439316679258e-07	9.404943313029434648e-08	7.251335887303866912e-07	7.459133625030517578e+00	3.904581546976260142e-07	1.705885033231879788e-08	3.840808915356319631e-07	2.732721090316772461e+00	1.782663389349181671e-06	1.283486312786408234e-06	2.194848093495238572e-06	3.573617553710937500e+01	9.095080244492237398e-10	-2.894642081585629967e-09
-1.000000000000000000e+00	-2.700000000000453149e-01	7.213153594420873560e-07	9.459928662636230001e-08	7.281257126123819035e-07	7.451066493988037109e+00	3.611952195115009090e-07	4.933029984499626153e-09	3.609801808579504723e-07	5.785101652145385742e-01	1.781541186574031599e-06	1.243579504262015689e-06	2.172758058804902248e-06	3.484901809692382812e+01	9.392938649099846771e-10	-2.890613970407684974e-09
-1.000000000000000000e+00	-2.600000000000455280e-01	7.274151130332029425e-07	9.474010198573523667e-08	7.351118824772129301e-07	7.419506549835205078e+00	3.532715311393985758e-07	-3.550574234623127268e-08	3.520184463923214935e-07	-6.725120067596435547e+00	1.782193976396229118e-06	1.231592250405810773e-06	2.164651505154324695e-06	3.470652770996093750e+01	9.624245844719325760e-10	-2.899815054746568421e-09
-1.000000000000000000e+00	-2.500000000000457412e-01	7.332445193242165260e-07	9.386167931779709761e-08	7.403262429761525709e-07	7.284561634063720703e+00	3.504373466967081185e-07	-4.572943268499329861e-08	3.489959112812357489e-07	-7.320331573486328125e+00	1.761147473189339507e-06	1.254040057574457023e-06	2.159800715162418783e-06	3.555177307128906250e+01	9.935591238630081534e-10	-2.894769091099647085e-09
-1.000000000000000000e+00	-2.400000000000459544e-01	7.424109185194538441e-07	9.468198669537741807e-08	7.498047125409357250e-07	7.253406047821044922e+00	3.428891659496002831e-07	-2.926513786860596156e-08	3.515551441068964778e-07	-4.185932636260986328e+00	1.763132331689121202e-06	1.282522930523555260e-06	2.186094661738025025e-06	3.593926239013671875e+01	1.023136020350534636e-09	-2.896167972110674782e-09
-1.000000000000000000e+00	-2.300000000000461675e-01	7.503793426621996332e-07	9.756312380204690271e-08	7.585024945910845418e-07	7.415870666503906250e+00	3.639825081336311996e-07	1.204759070283500932e-09	3.709481006808346137e-07	2.819109261035919189e-01	1.826175434871402103e-06	1.297556764257024042e-06	2.249783165098051541e-06	3.517348098754882812e+01	1.048919950896731734e-09	-2.890613082229265274e-09
-1.000000000000000000e+00	-2.200000000000463807e-01	7.607214911331539042e-07	9.872765360796620371e-08	7.684785146011563484e-07	7.364123344421386719e+00	4.269093665243417490e-07	2.187565151245962625e-08	4.327077931520761922e-07	3.062556028366088867e+00	1.872727352747460827e-06	1.269330937248014379e-06	2.262592033730470575e-06	3.405420684814453125e+01	1.081654987800106937e-09	-2.876662907880245257e-09
-1.000000000000000000e+00	-2.100000000000465938e-01	7.681624083488713950e-07	9.756760022128219134e-08	7.747531185486877803e-07	7.231086730957031250e+00	4.660674051137903007e-07	2.422481948372023908e-08	4.716911519153654808e-07	2.929645538330078125e+00	1.863413444880279712e-06	1.251909907296067104e-06	2.243200242446619086e-06	3.394821166992187500e+01	1.107481994999659491e-09	-2.872593052316574358e-09
-1.000000000000000000e+00	-2.000000000000468070e-01	7.744275762888719328e-07	9.725467720045344322e-08	7.814874152245465666e-07	7.166943073272705078e+00	4.803523552254773676e-07	2.640635088368981087e-08	4.729632507860515034e-07	3.084894180297851562e+00	1.861435293903923593e-06	1.277390879295126069e-06	2.260077963001094759e-06	3.444029998779296875e+01	1.133941052167131147e-09	-2.873312032747321609e-09
-1.000000000000000000e+00	-1.900000000000470202e-01	7.791259122313931584e-07	1.009114143357692228e-07	7.862130360081209801e-07	7.389844417572021484e+00	4.316792399094993016e-07	-3.160536499180466308e-09	4.203010917080973741e-07	-4.373472630977630615e-01	1.875729253697500098e-06	1.276870193578361068e-06	2.268872776767238975e-06	3.420801162719726562e+01	1.165623042531649389e-09	-2.869751991596558582e-09
-1.000000000000000000e+00	-1.800000000000472333e-01	7.868350166972959414e-07	1.017741908526659245e-07	7.944576623231114354e-07	7.368250846862792969e+00	4.111603288947662804e-07	-2.299994417143125247e-09	4.180071186965506058e-07	-8.173602223396301270e-01	1.861936084424087312e-06	1.237479636984062381e-06	2.231493908766424283e-06	3.364200592041015625e+01	1.193008025701658426e-09	-2.867079906820890756e-09
-1.000000000000000000e+00	-1.700000000000474465e-01	7.950112603793968447e-07	1.031220051572745433e-07	8.039774002099875361e-07	7.370229721069335938e+00	4.308008101361338049e-07	-4.177540802174917189e-08	4.358081469035823829e-07	-5.681460380554199219e+00	1.841124344537092838e-06	1.206294541589159053e-06	2.200741619162727147e-06	3.321399688720703125e+01	1.223047996212756061e-09	-2.858473902023206392e-09
-1.000000000000000000e+00	-1.600000000000476597e-01	8.130938340400462039e-07	1.083143104096961906e-07	8.229418426708434708e-07	7.594109535217285156e+00	4.729405702619260410e-07	-3.720447594446341100e-08	4.799658199772238731e-07	-4.264874458312988281e+00	1.859439294094045181e-06	1.204855152536765672e-06	2.220822352683171630e-06	3.287077331542968750e+01	1.252076997637630029e-09	-2.858894898594144252e-09
-1.000000000000000000e+00	-1.500000000000478728e-01	8.229196737374877557e-07	1.145459833651329973e-07	8.322421081174979918e-07	7.902564048767089844e+00	4.632734373899438651e-07	-9.794534072682381520e-09	4.632683783256652532e-07	-1.214702963829040527e+00	1.882962237687024754e-06	1.236067078025371302e-06	2.253277443742263131e-06	3.332334518432617188e+01	1.280093031574836004e-09	-2.859658065901271584e-09
-1.000000000000000000e+00	-1.400000000000480860e-01	8.313708690366183873e-07	1.113876777480982128e-07	8.400547812925651670e-07	7.617062568664550781e+00	4.664741766191582428e-07	-4.984662282936369593e-08	4.731521130452165380e-07	-6.069502353668212891e+00	1.874032705018180422e-06	1.278915419788972940e-06	2.267515583298518322e-06	3.438663864135742188e+01	1.308826047541344906e-09	-2.851856972796440459e-09
-1.000000000000000000e+00	-1.300000000000482991e-01	8.386195418097486254e-07	1.124806772168085445e-07	8.474056016893882770e-07	7.622131824493408203e+00	4.819058290195243899e-07	-7.698388060362049146e-08	4.885984594693582039e-07	-9.184574127197265625e+00	1.872615598585980479e-06	1.323437800238025375e-06	2.296075763297267258e-06	3.525307083129882812e+01	1.337096988685004817e-09	-2.849440017271831493e-09
-1.000000000000000000e+00	-1.200000000000485123e-01	8.510471047884493601e-07	1.141212990773965430e-07	8.616570426056568976e-07	7.625287532806396484e+00	4.805401658813934773e-07	-8.789822913968237117e-08	4.901527859146881383e-07	-1.043950843811035156e+01	1.898400682875944767e-06	1.364017407468054444e-06	2.342139623578987084e-06	3.563376235961914062e+01	1.363977042423414332e-09	-2.846471058859378900e-09
-1.000000000000000000e+00	-1.100000000000487255e-01	8.700885700818616897e-07	1.154445214979205048e-07	8.805421884972020052e-07	7.532740592956542969e+00	5.088128887109633069e-07	-1.178294510850719234e-07	5.242460474619292654e-07	-1.302390289306640625e+01	1.930897724378155544e-06	1.358471877210831735e-06	2.365337877563433722e-06	3.498237609863281250e+01	1.392836956881637889e-09	-2.847232893898876682e-09
-1.000000000000000000e+00	-1.000000000000489386e-01	8.885421607374155428e-07	1.161061362608961645e-07	8.987689170680823736e-07	7.422069549560546875e+00	5.331360171112464741e-07	-9.814203849600744434e-08	5.464503942675946746e-07	-1.011060333251953125e+01	1.975742179638473317e-06	1.315167651227966417e-06	2.380186060690903105e-06	3.347383880615234375e+01	1.423340001416306677e-09	-2.842144963821624515e-09
